# x, y, y uncertainty
-4.343434343434343425e+00,1.735322142864922057e+01,2.031000875205434042e+00
-4.141414141414141881e+00,1.949224365962271577e+01,2.449422600018706042e+00
-3.939393939393939448e+00,1.877305450642132101e+01,1.656473356705817856e+00
-3.737373737373737903e+00,1.814337928140322020e+01,1.602490086533908009e+00
-3.535353535353535470e+00,1.651382823407780265e+01,1.469866885537445267e+00
-3.333333333333333037e+00,1.755404385485793028e+01,2.029362991445926578e+00
-3.131313131313131493e+00,1.730283986892150949e+01,2.102653444676205741e+00
-2.929292929292929060e+00,1.303738039299354590e+01,2.330856809978140820e+00
-2.727272727272727515e+00,1.223794648939522389e+01,1.582830380009255578e+00
-2.525252525252525082e+00,1.471926234457240668e+01,2.450441393209675134e+00
-2.323232323232323537e+00,1.011072458998011747e+01,1.493193958508794994e+00
-2.121212121212121104e+00,1.456683696683991158e+01,1.211472282071677675e+00
-1.919191919191918672e+00,7.818358669106931558e+00,1.309972064631029109e+00
-1.717171717171718015e+00,8.766820263631053933e+00,1.422247573007393129e+00
-1.515151515151515582e+00,6.898341434258091098e+00,1.546031249893915938e+00
-1.313131313131313149e+00,8.523609565477261896e+00,1.490400744410257605e+00
-1.111111111111110716e+00,3.795468185964601560e+00,2.436776494447739250e+00
-9.090909090909100598e-01,7.879719386933651037e+00,1.174963920983508325e+00
-7.070707070707076269e-01,5.091131475487505220e+00,1.870055106161417235e+00
-5.050505050505051940e-01,1.432622473474356228e+00,2.073175320673052546e+00
-3.030303030303027612e-01,9.344458003888491682e-01,1.679731382591809652e+00
-1.010101010101003283e-01,1.416916236082705227e+00,1.414245730599550832e+00
1.010101010101003283e-01,-1.920679173211830015e-01,1.072107226376101341e+00
3.030303030303027612e-01,3.829464855416424562e-01,1.281423334978835982e+00
5.050505050505051940e-01,-3.243467787171589123e+00,1.117395820668964479e+00
7.070707070707076269e-01,-6.214697353609443198e+00,2.326638172511466429e+00
9.090909090909082835e-01,-3.281612492734696573e+00,2.429278056561425814e+00
1.111111111111110716e+00,-7.411286012157162872e+00,2.055636941572979381e+00
1.313131313131313149e+00,-5.009230249843731997e+00,1.865256536068408133e+00
1.515151515151515582e+00,-8.176509168059540755e+00,1.239871805460519116e+00
1.717171717171716239e+00,-1.066708115220473729e+01,2.359037390191106365e+00
1.919191919191918672e+00,-7.988701133222630091e+00,2.116915063089363169e+00
2.121212121212121104e+00,-1.348829090915983642e+01,1.057979163079119989e+00
2.323232323232323537e+00,-1.399419930719093763e+01,1.472442422203303458e+00
2.525252525252524194e+00,-1.514104335636521803e+01,1.015092243188689292e+00
2.727272727272726627e+00,-1.515499476392455058e+01,2.005541846603976275e+00
2.929292929292929060e+00,-1.719480802792849161e+01,1.752997084711167108e+00
3.131313131313131493e+00,-1.340693712103903579e+01,1.631986953841862764e+00
3.333333333333333925e+00,-1.657125840879019307e+01,1.728191068212236559e+00
3.535353535353534582e+00,-1.587157466308649134e+01,2.058475355006082808e+00
3.737373737373737015e+00,-1.446371504701035171e+01,1.445479233530255758e+00
3.939393939393939448e+00,-2.005467234915306918e+01,1.890514938771845621e+00
4.141414141414141881e+00,-1.890727882220959444e+01,1.151814131761598192e+00
4.343434343434342537e+00,-1.506952383419332797e+01,1.738038159307500941e+00
4.545454545454544970e+00,-1.581869591373679285e+01,2.466620541022687796e+00
4.747474747474747403e+00,-1.956161588919627192e+01,1.482353173201095498e+00
unknown,unknown,unknown
5.151515151515150492e+00,-1.813212273864430557e+01,1.936563108661261357e+00
5.353535353535352925e+00,-1.883600320979119402e+01,1.604681633696404930e+00
5.555555555555555358e+00,-1.663114524874663758e+01,1.460553507776547910e+00
5.757575757575757791e+00,-1.597897140972756169e+01,1.415595577001987015e+00
5.959595959595958448e+00,-1.435659096194498474e+01,1.026183651202683844e+00
6.161616161616162657e+00,-1.106471603604224185e+01,1.803713449509944056e+00
6.363636363636363313e+00,-1.099650281927110385e+01,1.350901641565552591e+00
6.565656565656563970e+00,-1.167808090506805918e+01,1.308857084598066933e+00
6.767676767676768179e+00,-1.202766340447455562e+01,1.905773848429949346e+00
6.969696969696968836e+00,-7.442108821396778318e+00,1.922526190253293521e+00
7.171717171717173045e+00,-8.585980312634109879e+00,1.498714645548558710e+00
7.373737373737373701e+00,-5.902251797834784597e+00,1.142671432830926204e+00
7.575757575757574358e+00,-3.204335881374905881e+00,1.556403525574554081e+00
7.777777777777778567e+00,-1.642718701319609842e+00,2.036388496817382876e+00
7.979797979797979224e+00,1.636189696857091702e+00,1.151197499433838090e+00
8.181818181818179880e+00,4.570972229860000624e+00,1.418138931781752099e+00
8.383838383838384090e+00,8.763642619079103468e+00,1.277607005900288417e+00
8.585858585858584746e+00,1.424869995786341192e+01,1.526124923525136179e+00
8.787878787878788955e+00,1.381719215433423109e+01,1.915896493090757602e+00
8.989898989898989612e+00,1.589549718873420225e+01,2.499840908299545195e+00
9.191919191919190268e+00,2.538353722801414492e+01,fail
9.393939393939394478e+00,2.449792402970625815e+01,2.295958529071318477e+00
9.595959595959595134e+00,2.974717716624653363e+01,1.000915149469085108e+00
9.797979797979799343e+00,3.730646038227456529e+01,2.449458533822553186e+00
1.000000000000000000e+01,4.255883220102069231e+01,1.373119697495295055e+00
